normal_static_wrs, normal_static_heap, normal_static_discrete, normal_static_fenwick, normal_static_leafsum, normal_static_leaf_sum_split, normal_static_sideways_fenwick, normal_static_weightsum, uniform_static_wrs, uniform_static_heap, uniform_static_discrete, uniform_static_fenwick, uniform_static_leafsum, uniform_static_leaf_sum_split, uniform_static_sideways_fenwick, uniform_static_weightsum, weibull_static_wrs, weibull_static_heap, weibull_static_discrete, weibull_static_fenwick, weibull_static_leafsum, weibull_static_leaf_sum_split, weibull_static_sideways_fenwick, weibull_static_weightsum
0.333418, 0.36336, 0.650884, 1.04421, 0.280278, 0.269573, 0.229128, 0.339113, 0.33089, 0.348622, 0.646342, 1.101, 0.268244, 0.269179, 0.237553, 0.338299, 0.328387, 0.282101, 0.643803, 1.11762, 0.284823, 0.266622, 0.22968, 0.296225
0.33387, 0.357438, 0.646714, 1.04939, 0.279154, 0.269093, 0.229389, 0.33925, 0.331069, 0.348439, 0.642201, 1.04965, 0.267592, 0.269059, 0.239186, 0.341202, 0.330627, 0.28169, 0.649906, 1.11024, 0.283175, 0.269929, 0.235277, 0.296823
0.336833, 0.360294, 0.650376, 1.08999, 0.27914, 0.271304, 0.23048, 0.342654, 0.332188, 0.352598, 0.648917, 1.0988, 0.279685, 0.271255, 0.246902, 0.337581, 0.333354, 0.288618, 0.642858, 1.14301, 0.278574, 0.270162, 0.238585, 0.292692
0.332995, 0.358774, 0.646764, 1.12167, 0.278878, 0.26819, 0.228661, 0.338193, 0.335737, 0.346762, 0.649794, 1.09428, 0.272533, 0.273125, 0.242893, 0.336789, 0.326249, 0.282083, 0.630958, 1.14877, 0.292233, 0.269367, 0.234587, 0.292776
0.333597, 0.359015, 0.646566, 1.09371, 0.280356, 0.269043, 0.230226, 0.339265, 0.330161, 0.350332, 0.643488, 1.07529, 0.281603, 0.268295, 0.239658, 0.341562, 0.330598, 0.287251, 0.640291, 1.08842, 0.297772, 0.272018, 0.238284, 0.294922
0.335689, 0.3585, 0.642007, 1.08739, 0.278924, 0.268693, 0.232937, 0.339588, 0.331707, 0.348052, 0.638572, 1.14448, 0.269019, 0.272522, 0.237823, 0.337992, 0.353864, 0.285741, 0.640491, 1.15223, 0.281586, 0.268465, 0.229953, 0.293252
0.3366, 0.358334, 0.612816, 1.05737, 0.279642, 0.26994, 0.229375, 0.343159, 0.330925, 0.343308, 0.639419, 1.0341, 0.268379, 0.269733, 0.243165, 0.338335, 0.329358, 0.282788, 0.642911, 1.07059, 0.28503, 0.267734, 0.229825, 0.292152
0.3326, 0.359579, 0.639936, 1.11578, 0.280281, 0.2689, 0.22979, 0.338013, 0.331921, 0.348218, 0.641744, 1.17127, 0.275269, 0.268979, 0.237369, 0.33686, 0.330947, 0.284364, 0.65394, 1.0798, 0.292962, 0.269458, 0.230982, 0.292099
0.333622, 0.358835, 0.691456, 1.11636, 0.280249, 0.268079, 0.228754, 0.339013, 0.331118, 0.347928, 0.646479, 1.12688, 0.277434, 0.268239, 0.239191, 0.337489, 0.332529, 0.283201, 0.64418, 1.09312, 0.288235, 0.27269, 0.228839, 0.292273
0.332964, 0.358728, 0.646646, 1.08184, 0.279843, 0.270666, 0.228935, 0.338685, 0.33188, 0.347642, 0.64834, 1.07808, 0.2698, 0.271436, 0.245327, 0.33649, 0.331205, 0.283193, 0.644085, 1.0934, 0.281638, 0.268532, 0.232696, 0.29231
0.333171, 0.359365, 0.65018, 1.08172, 0.279684, 0.271915, 0.228907, 0.339442, 0.330844, 0.34798, 0.647819, 1.09497, 0.268382, 0.268596, 0.237899, 0.337055, 0.331297, 0.281908, 0.6193, 1.12295, 0.288946, 0.269823, 0.228749, 0.292141
0.333994, 0.358463, 0.642875, 1.10648, 0.287773, 0.268712, 0.229221, 0.338674, 0.330417, 0.34702, 0.645004, 1.12618, 0.273846, 0.268362, 0.237708, 0.337947, 0.330618, 0.284397, 0.653481, 1.107, 0.293566, 0.267889, 0.230074, 0.29215
0.332984, 0.359141, 0.651251, 1.03689, 0.278404, 0.272637, 0.238875, 0.338589, 0.333051, 0.347417, 0.667291, 1.09321, 0.269576, 0.272206, 0.237965, 0.336987, 0.324594, 0.282363, 0.639019, 1.12895, 0.286839, 0.268315, 0.23671, 0.294658
0.335424, 0.358866, 0.648786, 1.14663, 0.27877, 0.268433, 0.228811, 0.338653, 0.327349, 0.347235, 0.625449, 1.04107, 0.268974, 0.268569, 0.237813, 0.336746, 0.330907, 0.283064, 0.606703, 1.09755, 0.278961, 0.268122, 0.229225, 0.292608
0.335143, 0.358049, 0.59643, 1.12858, 0.285607, 0.268298, 0.229688, 0.342895, 0.331222, 0.348186, 0.642028, 1.12403, 0.270632, 0.271231, 0.237825, 0.341675, 0.334567, 0.282547, 0.65015, 1.09971, 0.283897, 0.270079, 0.234485, 0.296009
0.333469, 0.359611, 0.651564, 1.11684, 0.279647, 0.272056, 0.229434, 0.339394, 0.331414, 0.34805, 0.627865, 1.1056, 0.269042, 0.270286, 0.245004, 0.338147, 0.331802, 0.278317, 0.634257, 1.07123, 0.293592, 0.272377, 0.235878, 0.322424
0.329731, 0.358741, 0.640868, 1.16328, 0.279794, 0.269559, 0.229529, 0.343504, 0.33099, 0.351962, 0.649377, 1.11635, 0.274767, 0.271626, 0.238982, 0.336702, 0.331721, 0.290164, 0.645735, 1.04028, 0.279643, 0.27234, 0.235897, 0.295782
0.336823, 0.365343, 0.655618, 1.09857, 0.280177, 0.275592, 0.229562, 0.34335, 0.33455, 0.348343, 0.665218, 1.08599, 0.271083, 0.269032, 0.244727, 0.337595, 0.334428, 0.282269, 0.657699, 1.12014, 0.287388, 0.269485, 0.232597, 0.292818
0.334078, 0.363499, 0.653255, 1.1038, 0.291205, 0.268651, 0.231245, 0.339449, 0.328812, 0.348693, 0.652481, 1.10058, 0.268754, 0.275269, 0.238336, 0.3411, 0.331668, 0.286191, 0.647827, 1.08648, 0.278191, 0.271151, 0.228838, 0.294453
0.332755, 0.358715, 0.639718, 1.0812, 0.279702, 0.268484, 0.233176, 0.33933, 0.330765, 0.347843, 0.633182, 1.07742, 0.278434, 0.27164, 0.239567, 0.337641, 0.333758, 0.278561, 0.649245, 1.09403, 0.286775, 0.276059, 0.2299, 0.295594
0.335389, 0.358875, 0.647909, 1.10634, 0.280187, 0.268891, 0.228984, 0.338136, 0.330395, 0.348478, 0.637319, 1.10102, 0.273213, 0.269003, 0.243621, 0.33761, 0.328714, 0.282427, 0.655316, 1.0627, 0.294185, 0.270371, 0.234425, 0.292645
0.336969, 0.35889, 0.668864, 1.10329, 0.279763, 0.269078, 0.22978, 0.342976, 0.331438, 0.353044, 0.649063, 1.15596, 0.276149, 0.270519, 0.243628, 0.341564, 0.331071, 0.287639, 0.652772, 1.13185, 0.299112, 0.268993, 0.230256, 0.292564
0.333375, 0.363904, 0.649395, 1.03882, 0.298657, 0.269146, 0.228897, 0.342413, 0.335038, 0.347366, 0.662876, 1.04444, 0.271324, 0.268372, 0.237054, 0.341466, 0.330317, 0.281326, 0.645389, 1.09145, 0.291829, 0.271915, 0.230622, 0.295999
0.334663, 0.364566, 0.649998, 1.12293, 0.291024, 0.269506, 0.23148, 0.338862, 0.333256, 0.351845, 0.649304, 1.14451, 0.268776, 0.269128, 0.237142, 0.339181, 0.331426, 0.282111, 0.647898, 1.15199, 0.288899, 0.267563, 0.233532, 0.292494
0.332827, 0.359075, 0.651233, 1.1494, 0.278629, 0.26915, 0.233982, 0.339186, 0.33062, 0.353179, 0.646817, 1.03504, 0.270378, 0.269021, 0.239302, 0.340993, 0.331317, 0.285429, 0.59641, 1.09544, 0.281928, 0.270504, 0.235483, 0.295661
0.333195, 0.363666, 0.630386, 1.0327, 0.291175, 0.268061, 0.231423, 0.339575, 0.33489, 0.348367, 0.628082, 1.07419, 0.27509, 0.27173, 0.238497, 0.341532, 0.331893, 0.288347, 0.613681, 1.09946, 0.291046, 0.268664, 0.231636, 0.296496
0.328046, 0.358006, 0.630265, 1.03664, 0.28224, 0.272212, 0.231211, 0.342746, 0.325253, 0.348634, 0.642823, 1.06495, 0.276054, 0.275648, 0.241991, 0.340842, 0.331158, 0.284833, 0.649363, 1.13146, 0.282499, 0.271528, 0.236806, 0.295813
0.334415, 0.360644, 0.658532, 1.18029, 0.283002, 0.267759, 0.230053, 0.341843, 0.332423, 0.348349, 0.659715, 1.15531, 0.272619, 0.27241, 0.237866, 0.338051, 0.333656, 0.282243, 0.621597, 1.13874, 0.286767, 0.271093, 0.230591, 0.296421
0.332817, 0.359983, 0.660962, 1.10918, 0.286278, 0.27272, 0.230189, 0.34251, 0.331036, 0.346673, 0.643103, 1.07424, 0.277859, 0.273129, 0.237535, 0.341055, 0.33149, 0.281065, 0.650308, 1.17163, 0.287745, 0.275117, 0.23001, 0.293944
0.334472, 0.358632, 0.645165, 1.10407, 0.278827, 0.26773, 0.230346, 0.338973, 0.330156, 0.359111, 0.647636, 1.09726, 0.26782, 0.269263, 0.242933, 0.336946, 0.33032, 0.281406, 0.647527, 1.08306, 0.288275, 0.272403, 0.229353, 0.292346
0.333437, 0.357683, 0.642511, 1.08625, 0.286749, 0.26803, 0.230026, 0.338909, 0.330653, 0.346996, 0.644456, 1.08469, 0.269845, 0.269131, 0.23898, 0.34013, 0.332089, 0.283897, 0.643282, 1.13451, 0.277659, 0.272334, 0.229271, 0.291985
0.33407, 0.358332, 0.650755, 1.08169, 0.278897, 0.268464, 0.230446, 0.339677, 0.329766, 0.348502, 0.643031, 1.17142, 0.268366, 0.268372, 0.2375, 0.337404, 0.331186, 0.281281, 0.646681, 1.04085, 0.285179, 0.265984, 0.229351, 0.294932
0.333746, 0.35873, 0.646449, 1.11995, 0.279721, 0.269663, 0.229346, 0.338807, 0.331111, 0.346759, 0.647729, 1.03203, 0.269159, 0.269615, 0.238379, 0.339079, 0.330792, 0.281482, 0.638681, 1.10773, 0.29206, 0.26838, 0.229109, 0.293108
0.33566, 0.359181, 0.648621, 1.0435, 0.28332, 0.269992, 0.229042, 0.338392, 0.325502, 0.347614, 0.646997, 1.10383, 0.268172, 0.270219, 0.242322, 0.336468, 0.328054, 0.28154, 0.64147, 1.1337, 0.286947, 0.267976, 0.231354, 0.29212
0.326048, 0.359742, 0.645448, 1.1379, 0.281717, 0.268766, 0.238927, 0.338291, 0.329704, 0.339454, 0.644616, 1.09777, 0.276251, 0.267406, 0.244165, 0.337191, 0.331631, 0.281297, 0.63802, 1.09621, 0.2886, 0.2688, 0.236452, 0.292649
0.332915, 0.357994, 0.598947, 1.03581, 0.280441, 0.26915, 0.229602, 0.339637, 0.332041, 0.347484, 0.639897, 1.03429, 0.26866, 0.272888, 0.239559, 0.338716, 0.330464, 0.281738, 0.64074, 1.18146, 0.284875, 0.268303, 0.229223, 0.292088
0.332469, 0.359795, 0.620013, 1.04933, 0.280718, 0.267453, 0.231177, 0.338344, 0.331311, 0.347175, 0.646166, 1.05895, 0.275059, 0.273335, 0.244226, 0.344246, 0.331708, 0.281751, 0.647265, 1.1495, 0.277559, 0.267694, 0.234363, 0.292738
0.332702, 0.363988, 0.640167, 1.0723, 0.278616, 0.272011, 0.235014, 0.341708, 0.327747, 0.348234, 0.649404, 1.14159, 0.268821, 0.268054, 0.237722, 0.337145, 0.335531, 0.281669, 0.647803, 1.04738, 0.285785, 0.267138, 0.237462, 0.292727
0.333144, 0.357636, 0.649651, 1.04122, 0.278764, 0.2721, 0.229627, 0.341656, 0.330929, 0.347284, 0.646288, 1.08069, 0.273609, 0.268112, 0.240168, 0.33679, 0.331598, 0.281667, 0.661926, 1.07661, 0.2921, 0.268738, 0.230516, 0.292387
0.349591, 0.360642, 0.655473, 1.13464, 0.28184, 0.268202, 0.229728, 0.338774, 0.330699, 0.347567, 0.644228, 1.09442, 0.273164, 0.269624, 0.243066, 0.338884, 0.328849, 0.283252, 0.647846, 1.13356, 0.287268, 0.268284, 0.229751, 0.292978
0.334877, 0.353481, 0.599741, 1.13899, 0.279856, 0.268634, 0.229283, 0.339048, 0.331382, 0.348746, 0.645162, 1.16243, 0.274668, 0.26952, 0.240211, 0.336002, 0.3305, 0.287851, 0.644774, 1.09835, 0.288716, 0.273261, 0.231533, 0.293475
0.332834, 0.359494, 0.642251, 1.06203, 0.278901, 0.269043, 0.231896, 0.33834, 0.331418, 0.348605, 0.647766, 1.11146, 0.272642, 0.268928, 0.283359, 0.337882, 0.334146, 0.280805, 0.642565, 1.09802, 0.288479, 0.271123, 0.230816, 0.296632
0.333337, 0.364041, 0.64962, 1.16976, 0.279113, 0.266357, 0.2295, 0.339586, 0.332044, 0.347249, 0.602317, 1.07957, 0.268422, 0.269624, 0.238047, 0.337299, 0.334529, 0.281922, 0.660052, 1.14261, 0.289026, 0.267036, 0.23196, 0.293328
0.338128, 0.359376, 0.651873, 1.0418, 0.281655, 0.272773, 0.231817, 0.339326, 0.334516, 0.347512, 0.592564, 1.047, 0.270568, 0.273582, 0.240005, 0.337504, 0.333382, 0.281631, 0.640381, 1.1533, 0.283128, 0.275028, 0.229365, 0.2967
0.332792, 0.358637, 0.654454, 1.13224, 0.281864, 0.269089, 0.2369, 0.338608, 0.334712, 0.353411, 0.635933, 1.03731, 0.279142, 0.269116, 0.239198, 0.341603, 0.331323, 0.281915, 0.616775, 1.03871, 0.288581, 0.267316, 0.235717, 0.295018
0.334985, 0.359103, 0.653262, 1.05947, 0.280079, 0.269502, 0.229237, 0.340161, 0.331753, 0.347832, 0.617932, 1.03419, 0.274445, 0.27274, 0.238968, 0.337179, 0.333081, 0.281297, 0.622536, 1.15968, 0.285674, 0.266523, 0.229089, 0.292269
0.333536, 0.359024, 0.626593, 1.05998, 0.280102, 0.272955, 0.23021, 0.338466, 0.334248, 0.352513, 0.650375, 1.0983, 0.277201, 0.27277, 0.239247, 0.33704, 0.334911, 0.289887, 0.643934, 1.14598, 0.295054, 0.267697, 0.229405, 0.292449
0.333062, 0.362283, 0.650416, 1.14645, 0.279634, 0.26919, 0.232026, 0.33926, 0.329502, 0.348116, 0.651047, 1.05513, 0.269056, 0.268079, 0.238227, 0.337141, 0.331065, 0.282433, 0.642621, 1.08729, 0.287057, 0.267833, 0.234336, 0.292987
0.333872, 0.359307, 0.648793, 1.03919, 0.280879, 0.268526, 0.230175, 0.342576, 0.331656, 0.352623, 0.65167, 1.09662, 0.26889, 0.269267, 0.23836, 0.337083, 0.330709, 0.282135, 0.646554, 1.03472, 0.279492, 0.266629, 0.230277, 0.293154
0.33367, 0.359617, 0.631157, 1.06025, 0.279611, 0.268157, 0.234646, 0.339163, 0.331173, 0.347056, 0.649519, 1.06096, 0.268296, 0.269111, 0.238127, 0.338382, 0.329832, 0.281843, 0.640942, 1.04788, 0.286665, 0.267129, 0.230706, 0.293802
0.333164, 0.36447, 0.65292, 1.15325, 0.28229, 0.274178, 0.230761, 0.337639, 0.332289, 0.348538, 0.640376, 1.03189, 0.275046, 0.268642, 0.243956, 0.338191, 0.33142, 0.281483, 0.643274, 1.09016, 0.285643, 0.266959, 0.232229, 0.295516
0.332999, 0.359307, 0.647508, 1.13431, 0.279128, 0.266912, 0.2293, 0.340096, 0.331759, 0.346682, 0.644802, 1.06917, 0.271904, 0.268617, 0.237785, 0.337619, 0.334298, 0.280675, 0.64973, 1.10005, 0.286166, 0.268266, 0.230022, 0.292252
0.332506, 0.35855, 0.653312, 1.10979, 0.283653, 0.271981, 0.229047, 0.339669, 0.330638, 0.347854, 0.640546, 1.05525, 0.268081, 0.268906, 0.23838, 0.338071, 0.330111, 0.282311, 0.615427, 1.02829, 0.279, 0.266746, 0.23216, 0.292279
0.333808, 0.358757, 0.648807, 1.14091, 0.286946, 0.269281, 0.230286, 0.339297, 0.331587, 0.342571, 0.671359, 1.18622, 0.267702, 0.271522, 0.237698, 0.337316, 0.331158, 0.282159, 0.660469, 1.10041, 0.279049, 0.267966, 0.229224, 0.291169
0.333668, 0.359001, 0.647511, 1.06059, 0.279058, 0.268237, 0.229509, 0.337432, 0.329916, 0.375793, 0.640571, 1.04349, 0.268733, 0.271393, 0.237785, 0.337197, 0.331111, 0.281709, 0.645651, 1.13706, 0.287629, 0.273045, 0.232592, 0.291748
0.334586, 0.358664, 0.640504, 1.12108, 0.279038, 0.267978, 0.229048, 0.339053, 0.33039, 0.341738, 0.648312, 1.09517, 0.271348, 0.269613, 0.238999, 0.336823, 0.330108, 0.282251, 0.656087, 1.1126, 0.277465, 0.268493, 0.228935, 0.296987
0.339279, 0.359734, 0.647947, 1.12834, 0.286088, 0.267597, 0.228627, 0.338601, 0.331655, 0.340917, 0.643458, 1.08385, 0.267845, 0.271879, 0.237775, 0.336584, 0.331278, 0.281863, 0.613402, 1.0949, 0.279239, 0.26477, 0.239481, 0.29185
0.335064, 0.359039, 0.633749, 1.16528, 0.279118, 0.270316, 0.23069, 0.339711, 0.330913, 0.351163, 0.640413, 1.09605, 0.268034, 0.270116, 0.242259, 0.342785, 0.332974, 0.28855, 0.656022, 1.15345, 0.28732, 0.270813, 0.22914, 0.294524
0.337467, 0.364244, 0.649497, 1.11467, 0.290665, 0.268606, 0.228885, 0.342374, 0.333914, 0.351056, 0.608269, 1.13522, 0.27729, 0.27098, 0.239564, 0.339717, 0.334886, 0.280595, 0.608699, 1.09763, 0.294817, 0.267378, 0.230121, 0.294462
0.335953, 0.356144, 0.64623, 1.1138, 0.281413, 0.269466, 0.230223, 0.343041, 0.335741, 0.347718, 0.656528, 1.0905, 0.279616, 0.266645, 0.244382, 0.33737, 0.332829, 0.287924, 0.645898, 1.15668, 0.296873, 0.269618, 0.238596, 0.292486
0.333261, 0.35848, 0.663974, 1.03377, 0.279113, 0.272094, 0.230251, 0.338737, 0.330923, 0.350469, 0.653094, 1.11325, 0.273823, 0.270369, 0.242201, 0.337487, 0.333347, 0.285788, 0.654754, 1.10688, 0.282304, 0.269338, 0.231826, 0.293258
0.333979, 0.358403, 0.65478, 1.14902, 0.279025, 0.268404, 0.229631, 0.343363, 0.33013, 0.347801, 0.658529, 1.09613, 0.270706, 0.269656, 0.238299, 0.336938, 0.332715, 0.288383, 0.639512, 1.09982, 0.282078, 0.269874, 0.231123, 0.293863
0.336772, 0.359508, 0.659083, 1.05405, 0.278537, 0.273282, 0.229921, 0.339049, 0.33046, 0.348051, 0.645732, 1.10689, 0.276276, 0.269696, 0.237459, 0.339656, 0.331708, 0.280862, 0.649084, 1.18636, 0.285886, 0.271515, 0.230317, 0.296123
0.334028, 0.361983, 0.65598, 1.08827, 0.285852, 0.271183, 0.230606, 0.33939, 0.331268, 0.352928, 0.640642, 1.1494, 0.269579, 0.272492, 0.240575, 0.366972, 0.333533, 0.281098, 0.646517, 1.15078, 0.294111, 0.269666, 0.229778, 0.292539
0.333906, 0.361915, 0.659627, 1.1386, 0.281191, 0.268809, 0.231353, 0.338752, 0.330348, 0.352604, 0.644687, 1.17091, 0.27773, 0.269772, 0.239632, 0.340316, 0.333495, 0.282314, 0.65306, 1.12049, 0.282392, 0.26899, 0.229432, 0.294237
0.330567, 0.363181, 0.653218, 1.12815, 0.282277, 0.271288, 0.231102, 0.343014, 0.327332, 0.348526, 0.646713, 1.11569, 0.267213, 0.268672, 0.23981, 0.337073, 0.332754, 0.285871, 0.642732, 1.12832, 0.284004, 0.269456, 0.230473, 0.292885
0.333001, 0.361731, 0.661165, 1.12487, 0.280401, 0.268316, 0.232287, 0.338318, 0.333546, 0.348224, 0.639101, 1.10597, 0.273442, 0.269848, 0.237353, 0.339378, 0.333327, 0.282508, 0.645757, 1.07538, 0.279362, 0.267744, 0.230098, 0.294979
0.333047, 0.361668, 0.642569, 1.09838, 0.279799, 0.267343, 0.229015, 0.339422, 0.333321, 0.348413, 0.649388, 1.07885, 0.26769, 0.270101, 0.237588, 0.339874, 0.330981, 0.280625, 0.647013, 1.17359, 0.287531, 0.266694, 0.232368, 0.29211
0.335202, 0.363678, 0.645177, 1.15798, 0.293584, 0.267828, 0.229321, 0.338186, 0.331466, 0.347608, 0.640268, 1.11006, 0.270835, 0.26967, 0.245757, 0.337714, 0.332286, 0.281836, 0.666855, 1.03764, 0.292416, 0.269775, 0.228805, 0.296724
0.33415, 0.363183, 0.647938, 1.17748, 0.281544, 0.274631, 0.231449, 0.340747, 0.331058, 0.350385, 0.659926, 1.10487, 0.267976, 0.269389, 0.24422, 0.337164, 0.333509, 0.281979, 0.637448, 1.04148, 0.284145, 0.269292, 0.230966, 0.297306
0.334085, 0.363358, 0.605784, 1.03684, 0.280969, 0.271136, 0.231551, 0.3433, 0.331236, 0.348897, 0.611878, 1.11432, 0.267892, 0.269067, 0.237124, 0.337545, 0.334479, 0.281648, 0.663589, 1.09514, 0.286383, 0.269375, 0.22988, 0.29305
0.334089, 0.362829, 0.667324, 1.09153, 0.280501, 0.272453, 0.23023, 0.340243, 0.33099, 0.346869, 0.653539, 1.13083, 0.280845, 0.273536, 0.23928, 0.337108, 0.33437, 0.288831, 0.641877, 1.1687, 0.284974, 0.275695, 0.229233, 0.296381
0.334861, 0.363686, 0.65435, 1.09865, 0.280246, 0.270731, 0.231009, 0.34116, 0.334152, 0.349632, 0.65046, 1.12445, 0.268789, 0.275175, 0.239162, 0.341508, 0.333261, 0.285853, 0.646596, 1.10259, 0.279423, 0.271669, 0.230364, 0.296395
0.33517, 0.363404, 0.631517, 1.16582, 0.281485, 0.270806, 0.23091, 0.339327, 0.331671, 0.347737, 0.648393, 1.13885, 0.268588, 0.274728, 0.238579, 0.340316, 0.331081, 0.28591, 0.653157, 1.18425, 0.288518, 0.268253, 0.239522, 0.293354
0.333425, 0.363497, 0.653756, 1.12153, 0.281823, 0.268045, 0.231763, 0.33909, 0.333859, 0.353335, 0.647004, 1.15453, 0.270009, 0.271401, 0.239795, 0.339006, 0.334231, 0.285735, 0.647199, 1.13657, 0.281803, 0.271465, 0.231289, 0.292313
0.334841, 0.35844, 0.66607, 1.10774, 0.281122, 0.271741, 0.232006, 0.339345, 0.335184, 0.348682, 0.651762, 1.0359, 0.272095, 0.272567, 0.238298, 0.341612, 0.331555, 0.281924, 0.647154, 1.1179, 0.287228, 0.266194, 0.241434, 0.292529
0.335027, 0.363717, 0.646348, 1.18329, 0.279602, 0.268312, 0.230226, 0.342326, 0.327485, 0.35226, 0.647423, 1.07403, 0.277433, 0.271796, 0.238545, 0.338895, 0.332763, 0.284228, 0.630531, 1.09548, 0.288377, 0.271268, 0.236839, 0.293917
0.335554, 0.363659, 0.64718, 1.10368, 0.281358, 0.269786, 0.23155, 0.342554, 0.333336, 0.348181, 0.649018, 1.12615, 0.272675, 0.275359, 0.237791, 0.339452, 0.333795, 0.282904, 0.651909, 1.1015, 0.282388, 0.268959, 0.230555, 0.292548
0.334027, 0.361558, 0.648665, 1.15273, 0.282469, 0.27128, 0.236055, 0.342396, 0.333336, 0.353018, 0.651862, 1.15112, 0.275438, 0.274344, 0.248723, 0.340229, 0.326868, 0.28203, 0.647635, 1.02934, 0.282419, 0.268621, 0.234446, 0.292792
